run_id,measured_at,language,benchmark,cpu_carbon_rapl_msr_component-package_0-ug,cpu_energy_rapl_msr_component-package_0-uj,disk_total_read_cgroup_container-c_container-bytes,disk_total_read_cgroup_container-cpp_container-bytes,disk_total_read_cgroup_container-csharp_container-bytes,disk_total_read_cgroup_container-dart_container-bytes,disk_total_read_cgroup_container-erlang_container-bytes,disk_total_read_cgroup_container-fsharp_container-bytes,disk_total_read_cgroup_container-go_container-bytes,disk_total_read_cgroup_container-haskell_container-bytes,disk_total_read_cgroup_container-java_container-bytes,disk_total_read_cgroup_container-lua_container-bytes,disk_total_read_cgroup_container-node_container-bytes,disk_total_read_cgroup_container-ocaml_container-bytes,disk_total_read_cgroup_container-perl_container-bytes,disk_total_read_cgroup_container-php_container-bytes,disk_total_read_cgroup_container-python_container-bytes,disk_total_read_cgroup_container-ruby_container-bytes,disk_total_read_cgroup_container-rust_container-bytes,disk_total_read_cgroup_container-swift_container-bytes,disk_total_write_cgroup_container-c_container-bytes,disk_total_write_cgroup_container-cpp_container-bytes,disk_total_write_cgroup_container-csharp_container-bytes,disk_total_write_cgroup_container-dart_container-bytes,disk_total_write_cgroup_container-erlang_container-bytes,disk_total_write_cgroup_container-fsharp_container-bytes,disk_total_write_cgroup_container-go_container-bytes,disk_total_write_cgroup_container-haskell_container-bytes,disk_total_write_cgroup_container-java_container-bytes,disk_total_write_cgroup_container-lua_container-bytes,disk_total_write_cgroup_container-node_container-bytes,disk_total_write_cgroup_container-ocaml_container-bytes,disk_total_write_cgroup_container-perl_container-bytes,disk_total_write_cgroup_container-php_container-bytes,disk_total_write_cgroup_container-python_container-bytes,disk_total_write_cgroup_container-ruby_container-bytes,disk_total_write_cgroup_container-rust_container-bytes,disk_total_write_cgroup_container-swift_container-bytes,embodied_carbon_share_machine-system-ug,memory_carbon_rapl_msr_component-dram_0-ug,memory_energy_rapl_msr_component-dram_0-uj,network_carbon_formula_global-formula-ug,network_energy_formula_global-formula-uj,network_power_formula_global-formula-mw,network_total_cgroup_container-c_container-bytes,network_total_cgroup_container-cpp_container-bytes,network_total_cgroup_container-csharp_container-bytes,network_total_cgroup_container-dart_container-bytes,network_total_cgroup_container-erlang_container-bytes,network_total_cgroup_container-fsharp_container-bytes,network_total_cgroup_container-go_container-bytes,network_total_cgroup_container-haskell_container-bytes,network_total_cgroup_container-java_container-bytes,network_total_cgroup_container-lua_container-bytes,network_total_cgroup_container-node_container-bytes,network_total_cgroup_container-ocaml_container-bytes,network_total_cgroup_container-perl_container-bytes,network_total_cgroup_container-php_container-bytes,network_total_cgroup_container-python_container-bytes,network_total_cgroup_container-ruby_container-bytes,network_total_cgroup_container-rust_container-bytes,network_total_cgroup_container-swift_container-bytes,phase_time_syscall_system-system-us
c0ea5e4c-6b37-420e-9077-f7148cf80172,2026-05-14 12:30:41,fsharp,fannkuch-redux,22315,240526089,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9632,186,2009987,0,0,0,,,,,,0,,,,,,,,,,,,,6712983
18c083c9-b766-41ba-a0ae-a51d8ba9c13f,2026-05-14 12:27:49,fsharp,binary-trees,39905,430114881,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,32900,2542,27396308,0,0,0,,,,,,0,,,,,,,,,,,,,22929242
bab435fe-8368-4025-a467-bb52279138a3,2026-05-14 12:24:37,fsharp,mandelbrot,10305,111067671,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4554,108,1164656,0,0,0,,,,,,0,,,,,,,,,,,,,3173953
bcf386d0-72fc-44da-8150-f9733a4a7385,2026-05-14 12:21:36,fsharp,fasta,3960,42683831,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2237,125,1349482,0,0,0,,,,,,0,,,,,,,,,,,,,1559253
1a92e1e5-7615-45e4-9ea0-513c3bdd0474,2026-05-14 12:18:34,fsharp,spectral-norm,1857,20012997,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1046,26,282467,0,0,0,,,,,,0,,,,,,,,,,,,,728872
87399eeb-8a34-4332-9f47-c2428612a130,2026-05-14 12:15:45,fsharp,regex-redux,4345,46836723,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2670,110,1183341,0,0,0,,,,,,0,,,,,,,,,,,,,1860727
306bb468-6a12-4cdd-ac56-e46aab681f8c,2026-05-14 12:12:56,fsharp,n-body,4667,50300156,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4070,80,865347,4,39911,0,,,,,,270,,,,,,,,,,,,,2836557
a10c2446-1f7e-4e63-88f3-11d3076b395f,2026-05-14 12:10:05,fsharp,k-nucleotide,1723,18573908,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1280,35,380979,0,0,0,,,,,,0,,,,,,,,,,,,,892288
da83d881-7c23-4dc2-8100-b04b7ce11a98,2026-05-14 12:07:17,fsharp,fannkuch-redux,22208,239363864,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9538,184,1979043,0,0,0,,,,,,0,,,,,,,,,,,,,6647499
8ea5c8bf-8293-4343-8c52-fc84be0823b0,2026-05-14 12:04:24,fsharp,binary-trees,39628,427132219,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,32757,2520,27166937,23,243900,0,,,,,,1650,,,,,,,,,,,,,22828938
e0490ec7-f65a-44dc-9fd1-93268b2a937d,2026-05-14 12:01:04,fsharp,mandelbrot,9839,106046067,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4389,103,1105270,6,65040,0,,,,,,440,,,,,,,,,,,,,3058898
ebe49cc5-449f-4f0e-a248-e7575b59eabf,2026-05-14 11:58:01,fsharp,fasta,3887,41898673,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2222,129,1387137,0,0,0,,,,,,0,,,,,,,,,,,,,1548718
19cdcfe5-ecec-4772-8820-c3844c8714bd,2026-05-14 11:54:53,fsharp,spectral-norm,1973,21269039,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1126,26,283809,0,0,0,,,,,,0,,,,,,,,,,,,,784776
198b4d38-ce36-4e96-aa47-1b7a8c430b97,2026-05-14 11:52:05,fsharp,regex-redux,4140,44618945,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2773,114,1233146,0,0,0,,,,,,0,,,,,,,,,,,,,1932400
5dbc59e7-8032-414c-9750-8111f49237cc,2026-05-14 11:49:17,fsharp,n-body,4681,50454757,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4169,83,891896,0,0,0,,,,,,0,,,,,,,,,,,,,2905227
a9d0835f-1874-4c53-93b9-bde43e2130f8,2026-05-14 11:46:26,fsharp,k-nucleotide,1574,16966488,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1094,31,332639,0,0,0,,,,,,0,,,,,,,,,,,,,762357
53b54b8b-e75e-47e2-8d95-143c2d51137c,2026-05-14 11:43:39,fsharp,fannkuch-redux,22188,239147672,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9576,184,1987039,0,0,0,,,,,,0,,,,,,,,,,,,,6674118
2eea44e3-e4d6-487c-bd9d-d71b2c8539bc,2026-05-14 11:40:46,fsharp,binary-trees,39853,429551704,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33044,2544,27422314,4,40798,0,,,,,,276,,,,,,,,,,,,,23029052
64f6288c-8724-4180-b8a9-4a1e6bfb96c5,2026-05-14 11:37:34,fsharp,mandelbrot,9913,106848619,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4438,108,1166363,0,0,0,,,,,,0,,,,,,,,,,,,,3092774
737e6454-d39c-4ffa-8bd1-c7521b02e366,2026-05-14 11:34:26,fsharp,fasta,3955,42629569,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2234,130,1399282,0,0,0,,,,,,0,,,,,,,,,,,,,1556648
1a26619a-1298-465f-8c76-7a3f61597a21,2026-05-14 11:31:24,fsharp,spectral-norm,1814,19556759,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1048,23,253109,0,0,0,,,,,,0,,,,,,,,,,,,,730617
6c6c8fd9-f034-482f-b085-3bfb12736e5c,2026-05-14 11:28:36,fsharp,regex-redux,4044,43590201,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2756,115,1242908,0,0,0,,,,,,0,,,,,,,,,,,,,1920386
9d19ee10-63df-438f-b83a-e9b962396c79,2026-05-14 11:25:48,fsharp,n-body,4725,50928391,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4144,83,893179,0,0,0,,,,,,0,,,,,,,,,,,,,2888321
43ce235e-cea7-4d95-8c44-595c0f84c6a5,2026-05-14 11:22:59,fsharp,k-nucleotide,1684,18145869,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1190,34,366511,0,0,0,,,,,,0,,,,,,,,,,,,,829417
49e01839-e445-4371-a928-af480f167cf7,2026-05-14 11:20:11,fsharp,fannkuch-redux,22230,239608186,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9547,185,1989663,0,0,0,,,,,,0,,,,,,,,,,,,,6653656
dabe617f-e85b-4786-a9b1-20b2cbdda4cb,2026-05-14 11:17:19,fsharp,binary-trees,40580,437383912,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33156,2565,27647344,0,0,0,,,,,,0,,,,,,,,,,,,,23107152
b99680c7-5c88-46ef-88ff-66f336eff9c1,2026-05-14 11:14:00,fsharp,mandelbrot,9999,107777821,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4449,107,1149032,15,162600,0,,,,,,1100,,,,,,,,,,,,,3100497
3a1a5849-df79-41f8-87ab-e3419d61e787,2026-05-14 11:11:08,fsharp,fasta,3925,42301385,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2274,126,1355704,3,33850,0,,,,,,229,,,,,,,,,,,,,1584467
290c9446-c47f-45e6-83a1-49a8e9a5065b,2026-05-14 11:08:07,fsharp,spectral-norm,1826,19685605,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1061,23,252193,0,0,0,,,,,,0,,,,,,,,,,,,,739688
496806f2-2d00-44f5-b965-605e303764c4,2026-05-14 11:05:18,fsharp,regex-redux,4142,44641897,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2782,117,1260245,0,0,0,,,,,,0,,,,,,,,,,,,,1939027
7988ac11-a6d2-4d64-99ce-04571c7a629b,2026-05-14 11:02:30,fsharp,n-body,4662,50251636,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4066,79,856680,0,0,0,,,,,,0,,,,,,,,,,,,,2833735
1f10265b-3d92-43d5-b86b-b6ae327f94dc,2026-05-14 10:59:41,fsharp,k-nucleotide,1765,19018856,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1204,35,376095,0,0,0,,,,,,0,,,,,,,,,,,,,838983
daf68147-f39a-4527-b444-7d6ba02ecc1c,2026-05-14 10:56:55,fsharp,fannkuch-redux,22283,240177150,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9619,186,2007607,0,0,0,,,,,,0,,,,,,,,,,,,,6703988
fc984f1e-c142-4cc0-9728-a75ba1a4c9c0,2026-05-14 10:54:01,fsharp,binary-trees,39744,428382760,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33082,2555,27536934,34,365111,0,,,,,,2470,,,,,,,,,,,,,23055713
1faefb01-a16e-44e2-bd7f-ecc6f2a4c451,2026-05-14 10:50:47,fsharp,mandelbrot,10331,111355939,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4566,109,1179979,0,0,0,,,,,,0,,,,,,,,,,,,,3182250
92f42030-6fa3-48fa-8ff8-fb9b23b7088c,2026-05-14 10:47:50,fsharp,fasta,3951,42581231,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2223,130,1396294,0,0,0,,,,,,0,,,,,,,,,,,,,1549391
8f9bdddf-6b18-4c26-9df5-e9bfae265fe1,2026-05-14 10:44:49,fsharp,spectral-norm,1977,21311582,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1122,24,254268,0,0,0,,,,,,0,,,,,,,,,,,,,781814
e76bf33c-595e-4f59-8c8a-74f721b3f278,2026-05-14 10:42:01,fsharp,regex-redux,4255,45864736,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2838,119,1283072,0,0,0,,,,,,0,,,,,,,,,,,,,1977716
280be122-70ba-43e5-bc3b-a30abff765cd,2026-05-14 10:39:13,fsharp,n-body,4688,50527635,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4142,82,887501,0,0,0,,,,,,0,,,,,,,,,,,,,2886968
bc33e5c7-a58c-4a8a-9f9b-d8d70c472e2d,2026-05-14 10:36:23,fsharp,k-nucleotide,1728,18622249,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1239,35,381833,0,0,0,,,,,,0,,,,,,,,,,,,,863559
612deb88-b718-470b-8062-a8550c17a822,2026-05-14 10:33:20,fsharp,fannkuch-redux,22378,241195157,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9585,188,2030373,0,0,0,,,,,,0,,,,,,,,,,,,,6679979
73e52a03-2d67-4834-8e25-a2627e8ba89c,2026-05-14 10:30:27,fsharp,binary-trees,40204,433331180,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33173,2576,27766002,0,0,0,,,,,,0,,,,,,,,,,,,,23119268
4f34888b-6f90-4496-83ac-e12821d962c9,2026-05-14 10:27:16,fsharp,mandelbrot,10079,108635482,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4533,110,1182846,0,0,0,,,,,,0,,,,,,,,,,,,,3159242
f2bdc2dc-38ed-4ecf-9f69-6df905fa0ddc,2026-05-14 10:24:23,fsharp,fasta,3952,42591303,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2243,129,1387444,0,0,0,,,,,,0,,,,,,,,,,,,,1563544
6ca401de-8b4c-4130-94bf-dc60dffeb635,2026-05-14 10:21:22,fsharp,spectral-norm,1851,19946590,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1096,26,279537,0,0,0,,,,,,0,,,,,,,,,,,,,763603
09e78c08-fcae-4441-8f0e-ba1a24618a31,2026-05-14 10:18:34,fsharp,regex-redux,4090,44086600,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2769,119,1282887,0,0,0,,,,,,0,,,,,,,,,,,,,1929824
0080be78-c02b-42da-910e-c81b1d961524,2026-05-14 10:15:46,fsharp,n-body,4515,48669541,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3993,80,859795,0,0,0,,,,,,0,,,,,,,,,,,,,2783092
84275d72-0f0f-48d9-a832-a1630ad2f53a,2026-05-14 10:12:57,fsharp,k-nucleotide,1732,18664729,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1299,35,381160,0,0,0,,,,,,0,,,,,,,,,,,,,905650
b54f7ad1-2f19-42cf-adc8-8d87746f2434,2026-05-14 10:10:10,fsharp,fannkuch-redux,22200,239281337,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9529,184,1985636,0,0,0,,,,,,0,,,,,,,,,,,,,6641174
c61aa85b-9eee-4e29-bc1c-06857b172ff7,2026-05-14 10:07:17,fsharp,binary-trees,40239,433711739,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33070,2560,27590274,0,0,0,,,,,,0,,,,,,,,,,,,,23047623
26a10ab4-13d0-41ef-9bbd-dd7ec702ac7e,2026-05-14 10:04:06,fsharp,mandelbrot,9769,105296129,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4336,106,1138227,0,0,0,,,,,,0,,,,,,,,,,,,,3022210
406ab1a6-2580-4a9a-a533-a9b7680a7685,2026-05-14 10:01:14,fsharp,fasta,3983,42933037,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2287,124,1333489,6,66370,0,,,,,,449,,,,,,,,,,,,,1593901
7022baa3-4f96-4538-b130-bccf59238b11,2026-05-14 09:58:13,fsharp,spectral-norm,1849,19926449,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1096,26,282711,0,0,0,,,,,,0,,,,,,,,,,,,,763570
5c65b0a0-3a0d-4105-882d-e5c063242d91,2026-05-14 09:55:15,fsharp,regex-redux,4261,45929313,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2903,121,1305227,0,0,0,,,,,,0,,,,,,,,,,,,,2022897
44b61a07-259a-4d96-8440-a7e741e455cc,2026-05-14 09:52:26,fsharp,n-body,4759,51297528,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4149,82,886404,0,0,0,,,,,,0,,,,,,,,,,,,,2891625
29c0d44f-5591-4ab2-b22f-29e9c93cafe6,2026-05-14 09:49:35,fsharp,k-nucleotide,1547,16670957,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1116,29,312558,0,0,0,,,,,,0,,,,,,,,,,,,,777590
bdd50087-f187-448d-8ca5-35d80b973fc6,2026-05-14 09:46:49,fsharp,fannkuch-redux,22329,240676300,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9618,184,1979715,0,0,0,,,,,,0,,,,,,,,,,,,,6703200
e8f8bf0f-8e4a-49c9-b30f-24100a428e27,2026-05-14 09:43:56,fsharp,binary-trees,39701,427915290,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,32764,2549,27471754,26,283811,0,,,,,,1920,,,,,,,,,,,,,22833854
0cde8476-0b8c-482a-b504-51df5ca2e21d,2026-05-14 09:40:44,fsharp,mandelbrot,9782,105436019,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4367,107,1152393,0,0,0,,,,,,0,,,,,,,,,,,,,3043191
dcfffd31-50fb-40fb-a0ed-787da4dbf0c6,2026-05-14 09:37:52,fsharp,fasta,3931,42370537,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2234,128,1383416,0,0,0,,,,,,0,,,,,,,,,,,,,1557196
60c4d14a-bb3d-4060-8bdb-f0129dfa38f6,2026-05-14 09:34:51,fsharp,spectral-norm,1814,19554439,,,,,,0,,,,,,,,,,,,,,,,,,151552,,,,,,,,,,,,,1049,26,275325,0,0,0,,,,,,0,,,,,,,,,,,,,730883
45af2c03-eae6-4a9d-a952-6ea61e1b9594,2026-05-14 09:32:04,fsharp,regex-redux,4111,44305226,,,,,,50835456,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2833,120,1293569,0,0,0,,,,,,0,,,,,,,,,,,,,1974260
f38cfe0f-2932-4efa-a25d-ebfd8a5e382b,2026-05-14 09:29:02,fsharp,n-body,4680,50445781,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4120,81,876334,0,0,0,,,,,,0,,,,,,,,,,,,,2871437
4d57b4dd-aa92-40a3-b9db-b396837e553c,2026-05-14 09:26:12,fsharp,k-nucleotide,1738,18728755,,,,,,25419776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1264,35,380183,0,0,0,,,,,,0,,,,,,,,,,,,,880868
0a6d963d-8200-4ba3-838a-bfadd80f57a0,2026-05-14 09:23:27,fsharp,fannkuch-redux,22317,240543848,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,9636,187,2013838,0,0,0,,,,,,0,,,,,,,,,,,,,6715280
3f4af8b8-344e-4d5c-89af-d24cb70cbb2d,2026-05-14 09:20:35,fsharp,binary-trees,39882,429867377,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,33054,2556,27548340,0,0,0,,,,,,0,,,,,,,,,,,,,23036322
